,naics_code,fiscal_year,base_and_all_options_value
3928, OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE,2010.0,3474292.839999998
3929, DENTAL EQUIPMENT AND SUPPLIES MANUFACTURING,2014.0,3479740.09
3930, OFFICES OF NOTARIES,2015.0,3484550.0
3931, SOFTWARE REPRODUCING,2014.0,3487440.54
3932, FARM AND GARDEN MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2010.0,3497160.18
3933, FREIGHT TRANSPORTATION ARRANGEMENT,2010.0,3498677.4100000015
3934, EMPLOYMENT PLACEMENT AGENCIES,2010.0,3500000.0
3935, NEW HOUSING FOR-SALE BUILDERS,2016.0,3500000.0
3936, AIRCRAFT ENGINE AND ENGINE PARTS MANUFACTURING,2010.0,3505900.9
3937, OUTERWEAR KNITTING MILLS,2011.0,3507844.1900000004
3938, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2014.0,3508085.7
3939, OILSEED (EXCEPT SOYBEAN) FARMING,2012.0,3508455.2700000005
3940, ELECTRONIC SHOPPING,2012.0,3515574.2399999998
3941, ALL OTHER SUPPORT ACTIVITIES FOR TRANSPORTATION,2010.0,3517415.1800000006
3942, ALL OTHER MISCELLANEOUS CROP FARMING,2016.0,3526324.06
3943, POLISH AND OTHER SANITATION GOOD MANUFACTURING,2016.0,3531796.830000001
3944," GENERAL FREIGHT TRUCKING, LOCAL",2015.0,3531807.8600000003
3945, PHOTOGRAPHIC EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2015.0,3535472.229999997
3946," SHOWCASE, PARTITION, SHELVING, AND LOCKER MANUFACTURING",2010.0,3537929.6699999985
3947, AIR TRAFFIC CONTROL,2013.0,3541776.7
3948," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD",2016.0,3546858.3200000003
3949, OFFICES OF OPTOMETRISTS,2010.0,3548518.02
3950, METAL TANK (HEAVY GAUGE) MANUFACTURING,2015.0,3549336.7100000004
3951, MUSICAL INSTRUMENT AND SUPPLIES STORES,2012.0,3549913.3000000003
3952," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2015.0,3550415.2700000005
3953, CRUDE PETROLEUM AND NATURAL GAS EXTRACTION,2014.0,3556449.7200000007
3954, ARTIFICIAL AND SYNTHETIC FIBERS AND FILAMENTS MANUFACTURING,2015.0,3557184.0
3955, DAIRY PRODUCT (EXCEPT DRIED OR CANNED) MERCHANT WHOLESALERS,2015.0,3558422.3200000003
3956, CHILD DAY CARE SERVICES,2016.0,3560796.5
3957, CATERERS,2010.0,3566641.3099999996
3958, HOUSEHOLD APPLIANCE STORES,2015.0,3575335.97
3959," BROOM, BRUSH, AND MOP MANUFACTURING",2016.0,3576685.829999999
3960, WOOD CONTAINER AND PALLET MANUFACTURING,2015.0,3577740.93
3961, ALL OTHER CONSUMER GOODS RENTAL,2016.0,3594755.7100000004
3962, MEDIA REPRESENTATIVES,2016.0,3596284.1200000006
3963, WAREHOUSE CLUBS AND SUPERCENTERS,2012.0,3601927.6399999997
3964, NATURAL GAS LIQUID EXTRACTION,2012.0,3601997.3800000004
3965," CAFETERIAS, GRILL BUFFETS, AND BUFFETS",2014.0,3602015.3
3966, ASSISTED LIVING FACILITIES FOR THE ELDERLY,2013.0,3602043.98
3967," FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",2014.0,3606250.9
3968, SPORTING AND ATHLETIC GOODS MANUFACTURING,2014.0,3608086.570000001
3969, OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,2014.0,3608717.51
3970," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LOCAL",2014.0,3612228.0
3971, STATIONERY AND OFFICE SUPPLIES MERCHANT WHOLESALERS,2014.0,3612542.6699999985
3972, BLOOD AND ORGAN BANKS,2014.0,3614886.92
3973, MATTRESS MANUFACTURING,2010.0,3620251.3500000015
3974, STEEL WIRE DRAWING,2016.0,3622125.7299999995
3975, LAWN AND GARDEN TRACTOR AND HOME LAWN AND GARDEN EQUIPMENT MANUFACTURING,2015.0,3622450.249999999
3976, CANVAS AND RELATED PRODUCT MILLS,2014.0,3624559.9299999997
3977, BUSINESS ASSOCIATIONS,2015.0,3629838.779999999
3978, ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,2010.0,3643290.7300000004
3979, BROADWOVEN FABRIC MILLS,2014.0,3644996.93
3980, SOLID WASTE LANDFILL,2015.0,3648547.7199999997
3981," MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",2015.0,3648740.280000001
3982, OTHER MISCELLANEOUS NONDURABLE GOODS MERCHANT WHOLESALERS,2013.0,3650551.009999999
3983, ADMINISTRATION OF HOUSING PROGRAMS,2012.0,3655169.0700000008
3984, NITROGENOUS FERTILIZER MANUFACTURING,2012.0,3671705.33
3985, FREESTANDING AMBULATORY SURGICAL AND EMERGENCY CENTERS,2013.0,3673803.1799999997
3986," OTHER SIMILAR ORGANIZATIONS (EXCEPT BUSINESS, PROFESSIONAL, LABOR, AND POLITICAL ORGANIZATIONS)",2011.0,3676951.84
3987, FROZEN SPECIALTY FOOD MANUFACTURING,2013.0,3678913.23
3988, HARDWOOD VENEER AND PLYWOOD MANUFACTURING,2011.0,3688805.6699999957
3989, POWER BOILER AND HEAT EXCHANGER MANUFACTURING,2015.0,3693422.7
3990, PESTICIDE AND OTHER AGRICULTURAL CHEMICAL MANUFACTURING,2014.0,3696332.55
3991, ELEVATOR AND MOVING STAIRWAY MANUFACTURING,2016.0,3696881.029999999
3992, DRYWALL AND INSULATION CONTRACTORS,2010.0,3698135.270000001
3993, SEMICONDUCTOR MACHINERY MANUFACTURING,2010.0,3699651.5200000005
3994, MISCELLANEOUS INTERMEDIATION,2016.0,3702792.720000002
3995, OTHER NONCITRUS FRUIT FARMING,2011.0,3706866.31
3996," GENERAL FREIGHT TRUCKING, LOCAL",2010.0,3712612.3500000006
3997, ADMINISTRATION OF EDUCATION PROGRAMS,2014.0,3725229.4899999998
3998, ROLLED STEEL SHAPE MANUFACTURING,2013.0,3726033.109999997
3999, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2016.0,3728729.64
4000, APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,2014.0,3731757.1
4001, SOLID WASTE LANDFILL,2016.0,3744877.3899999997
4002, PETROLEUM BULK STATIONS AND TERMINALS,2011.0,3745031.0
4003, HOUSEHOLD VACUUM CLEANER MANUFACTURING,2011.0,3746325.369999997
4004, UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,2013.0,3749365.379999999
4005, POLISH AND OTHER SANITATION GOOD MANUFACTURING,2010.0,3749705.430000001
4006," BOOK, PERIODICAL, AND NEWSPAPER WHOLESALERS",2010.0,3760139.2299999995
4007, GLASS AND GLAZING CONTRACTORS,2013.0,3762250.139999999
4008," REGULATION, LICENSING, AND INSPECTION OF MISCELLANEOUS COMMERCIAL SECTORS",2016.0,3765001.4499999997
4009, OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,2016.0,3765257.609999999
4010, APPLIANCE REPAIR AND MAINTENANCE,2015.0,3765662.7700000005
4011, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2010.0,3774741.910000001
4012, LESSORS OF OTHER REAL ESTATE PROPERTY,2016.0,3775354.71
4013," BROOM, BRUSH, AND MOP MANUFACTURING",2010.0,3777399.43
4014, ,2013.0,3778324.05
4015, CELLULAR AND OTHER WIRELESS TELECOMMUNICATIONS,2013.0,3786647.64
4016, WHOLESALE TRADE AGENTS AND BROKERS,2010.0,3788440.4599999986
4017, SUPERMARKETS AND OTHER GROCERY (EXCEPT CONVENIENCE) STORES,2016.0,3790163.0600000005
4018, LEAD PENCIL AND ART GOOD MANUFACTURING,2012.0,3790780.1399999997
4019, PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING,2016.0,3793409.86
4020, DRYWALL AND INSULATION CONTRACTORS,2016.0,3793985.7800000003
4021, CIVIC AND SOCIAL ORGANIZATIONS,2012.0,3803367.5100000002
4022, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2013.0,3807272.61
4023, TEXTILE BAG AND CANVAS MILLS,2014.0,3809778.45
4024, ADMINISTRATION OF CONSERVATION PROGRAMS,2015.0,3810028.8600000003
4025, MEASURING AND DISPENSING PUMP MANUFACTURING,2013.0,3814873.14
4026, CURRENT-CARRYING WIRING DEVICE MANUFACTURING,2014.0,3816680.7399999998
4027, OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,2010.0,3822773.639999999
4028, FINFISH FARMING AND FISH HATCHERIES,2015.0,3825959.33
4029, SUPPORT ACTIVITIES FOR PRINTING,2013.0,3828761.8899999997
4030, DEEP SEA PASSENGER TRANSPORTATION,2015.0,3830759.15
4031, BLIND AND SHADE MANUFACTURING,2012.0,3832516.8799999994
4032, MEDICINAL AND BOTANICAL MANUFACTURING,2010.0,3838411.56
4033, TITLE ABSTRACT AND SETTLEMENT OFFICES,2010.0,3847148.8199999994
4034," ROPE, CORDAGE, TWINE, TIRE CORD, AND TIRE FABRIC MILLS",2013.0,3852027.8100000005
4035, DIRECT LIFE INSURANCE CARRIERS,2012.0,3854430.9000000004
4036, LAND SUBDIVISION,2014.0,3856065.34
4037, HOUSEHOLD COOKING APPLIANCE MANUFACTURING,2012.0,3857611.4200000023
4038, FREIGHT TRANSPORTATION ARRANGEMENT,2014.0,3859991.3900000006
4039, HISTORICAL SITES,2012.0,3860275.6500000004
4040," SCENIC AND SIGHTSEEING TRANSPORTATION, WATER",2013.0,3860935.61
4041, TAXI SERVICE,2016.0,3870064.360000001
4042, PRIVATE MAIL CENTERS,2016.0,3870805.4899999998
4043, FLUID POWER VALVE AND HOSE FITTING MANUFACTURING,2015.0,3871505.0700000008
4044, PETROLEUM LUBRICATING OIL AND GREASE MANUFACTURING,2015.0,3876906.56
4045, RESIDENTIAL REMODELERS,2014.0,3891154.5800000005
4046, TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS,2016.0,3891985.95
4047," RADIO, TELEVISION, AND OTHER ELECTRONICS STORES",2010.0,3896870.3599999985
4048, DIRECTORY AND MAILING LIST PUBLISHERS,2012.0,3904389.5800000005
4049, OTHER SPECTATOR SPORTS,2011.0,3906822.3899999997
4050, COMMERCIAL SCREEN PRINTING,2016.0,3909283.65
4051, ADMINISTRATION OF CONSERVATION PROGRAMS,2016.0,3911436.2600000002
4052, OTHER FOOTWEAR MANUFACTURING,2012.0,3914441.1399999997
4053, INLAND WATER PASSENGER TRANSPORTATION,2012.0,3923963.6199999996
4054, SAW BLADE AND HANDSAW MANUFACTURING,2012.0,3925838.930000001
4055, DIRECTORY AND MAILING LIST PUBLISHERS,2013.0,3930633.31
4056, NONCELLULOSIC ORGANIC FIBER MANUFACTURING,2011.0,3932517.739999999
4057, MUSEUMS,2010.0,3937842.32
4058, MACHINE TOOL (METAL FORMING TYPES) MANUFACTURING,2010.0,3948489.02
4059, CHILD AND YOUTH SERVICES,2016.0,3950705.91
4060," GAME, TOY, AND CHILDREN'S VEHICLE MANUFACTURING",2011.0,3956170.22
4061, INTERNATIONAL AFFAIRS,2014.0,3958180.69
4062, FOOTWEAR MANUFACTURING,2013.0,3965936.2
4063, INTERURBAN AND RURAL BUS TRANSPORTATION,2012.0,3967689.9300000006
4064," ENVIRONMENT, CONSERVATION AND WILDLIFE ORGANIZATIONS",2013.0,3969304.31
4065, ELECTRIC LAMP BULB AND PART MANUFACTURING,2016.0,3969486.030000001
4066, GRAIN AND FIELD BEAN MERCHANT WHOLESALERS,2015.0,3977528.58
4067, UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,2012.0,3977854.6399999973
4068, OFFICES OF PODIATRISTS,2011.0,3982251.4899999998
4069, ,2010.0,3983934.360000001
4070," MOTORCYCLE, ATV, AND ALL OTHER MOTOR VEHICLE DEALERS",2016.0,3984692.0099999993
4071, ALL OTHER MOTOR VEHICLE PARTS MANUFACTURING,2010.0,3999531.8500000006
4072, SPACE RESEARCH AND TECHNOLOGY,2013.0,4001449.78
4073," GIFT, NOVELTY, AND SOUVENIR STORES",2011.0,4011208.9600000004
4074, SPORTING GOODS STORES,2010.0,4013308.0800000005
4075, DRYWALL AND INSULATION CONTRACTORS,2013.0,4013654.8700000006
4076, ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,2015.0,4017852.5900000003
4077, ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING,2013.0,4020922.6999999997
4078, OTHER AUTOMOTIVE MECHANICAL AND ELECTRICAL REPAIR AND MAINTENANCE,2015.0,4021500.429999999
4079, DAIRY CATTLE AND MILK PRODUCTION,2015.0,4029247.869999999
4080, CUT STONE AND STONE PRODUCT MANUFACTURING,2016.0,4031657.88
4081, HEATING OIL DEALERS,2010.0,4037448.610000001
4082," COPPER ROLLING, DRAWING, EXTRUDING, AND ALLOYING",2016.0,4042920.619999999
4083, MOTOR AND GENERATOR MANUFACTURING,2014.0,4044880.2499999995
4084, FLUID POWER CYLINDER AND ACTUATOR MANUFACTURING,2013.0,4045212.0399999996
4085, FINISH CARPENTRY CONTRACTORS,2016.0,4045521.8400000003
4086, ELECTRIC LAMP BULB AND PART MANUFACTURING,2015.0,4057788.01
4087, ARMORED CAR SERVICES,2015.0,4058440.379999999
4088, BOAT BUILDING,2010.0,4062007.6800000016
4089, ELECTRONIC SHOPPING,2010.0,4063640.46
4090," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2012.0,4067385.9500000034
4091, OTHER FABRICATED WIRE PRODUCT MANUFACTURING,2015.0,4069004.6000000006
4092, DRAFTING SERVICES,2012.0,4086325.68
4093, CARPET AND UPHOLSTERY CLEANING SERVICES,2010.0,4097673.069999999
4094, LOCKSMITHS,2013.0,4118758.1200000015
4095, PACKAGING MACHINERY MANUFACTURING,2010.0,4124746.81
4096, INDUSTRIAL SUPPLIES MERCHANT WHOLESALERS,2016.0,4125253.199999999
4097, COMMERCIAL BAKERIES,2014.0,4130709.7399999993
4098, CONVEYOR AND CONVEYING EQUIPMENT MANUFACTURING,2010.0,4138651.3099999996
4099," PRERECORDED COMPACT DISC (EXCEPT SOFTWARE), TAPE, AND RECORD REPRODUCING",2010.0,4145910.51
4100, PRECISION TURNED PRODUCT MANUFACTURING,2013.0,4148327.0500000007
4101, MEAT PROCESSED FROM CARCASSES,2013.0,4149276.7600000016
4102, ALL OTHER CONVERTED PAPER PRODUCT MANUFACTURING,2010.0,4149526.480000002
4103, LINEN SUPPLY,2016.0,4149539.34
4104, ADMINISTRATION OF CONSERVATION PROGRAMS,2010.0,4151926.27
4105, HEALTH AND WELFARE FUNDS,2013.0,4159217.6100000003
4106, PETROLEUM BULK STATIONS AND TERMINALS,2014.0,4164314.209999999
4107, ADMINISTRATION OF GENERAL ECONOMIC PROGRAMS,2013.0,4171162.4099999997
4108, PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,2015.0,4171894.1800000006
4109, RESILIENT FLOOR COVERING MANUFACTURING,2012.0,4175182.8800000004
4110, CARPET AND UPHOLSTERY CLEANING SERVICES,2013.0,4176257.2599999993
4111, ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,2016.0,4180880.1000000006
4112, WAREHOUSE CLUBS AND SUPERCENTERS,2013.0,4181055.9299999997
4113, KIDNEY DIALYSIS CENTERS,2014.0,4191554.41
4114, PUMP AND PUMPING EQUIPMENT MANUFACTURING,2014.0,4193775.240000001
4115," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, LESS THAN TRUCKLOAD",2013.0,4195426.940000003
4116, DAIRY CATTLE AND MILK PRODUCTION,2012.0,4196443.980000003
4117," METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS",2010.0,4201148.99
4118, LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS,2010.0,4201457.969999999
4119, MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2015.0,4208944.53
4120, FARM AND GARDEN MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2011.0,4215182.67
4121, TELECOMMUNICATIONS RESELLERS,2013.0,4215229.56
4122, DATA PROCESSING SERVICES,2013.0,4215615.51
4123, HAY FARMING,2012.0,4226023.940000001
4124, PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,2013.0,4231659.73
4125, HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,2010.0,4233431.18
4126, CLOTHING ACCESSORIES STORES,2015.0,4235585.780000003
4127, ELECTRONICS STORES,2015.0,4240592.859999999
4128, CARPET AND UPHOLSTERY CLEANING SERVICES,2011.0,4242207.02
4129, GLASS AND GLAZING CONTRACTORS,2011.0,4256323.049999999
4130, CONSUMER ELECTRONICS AND APPLIANCES RENTAL,2016.0,4262987.800000001
4131, PRIMARY ALUMINUM PRODUCTION,2012.0,4270993.1899999995
4132, DIE-CUT PAPER AND PAPERBOARD OFFICE SUPPLIES MANUFACTURING,2013.0,4272328.959999999
4133, SOYBEAN AND OTHER OILSEED PROCESSING,2015.0,4273854.08
4134, SUPPORT ACTIVITIES FOR OIL AND GAS OPERATIONS,2010.0,4282762.14
4135, TRAVEL AGENCIES,2014.0,4283020.100000001
4136, FUNERAL HOMES AND FUNERAL SERVICES,2016.0,4284142.129999998
4137, AIR PURIFICATION EQUIPMENT MANUFACTURING,2016.0,4285834.469999999
4138, PET CARE (EXCEPT VETERINARY) SERVICES,2015.0,4288579.44
4139," CUT STOCK, RESAWING LUMBER, AND PLANING",2012.0,4294289.119999997
4140, SOAP AND OTHER DETERGENT MANUFACTURING,2010.0,4300457.889999999
4141, ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,2010.0,4307314.890000001
4142, SERVICE ESTABLISHMENT EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2014.0,4308546.17
4143, OTHER WASTE COLLECTION,2016.0,4317748.130000002
4144, NEWS SYNDICATES,2016.0,4318033.8
4145, RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,2016.0,4324524.76
4146, GENERAL RENTAL CENTERS,2011.0,4324897.4399999995
4147, NONCHOCOLATE CONFECTIONERY MANUFACTURING,2015.0,4325976.03
4148, OTHER GASOLINE STATIONS,2011.0,4337457.98
4149, OFFICES OF REAL ESTATE APPRAISERS,2014.0,4340628.449999999
4150, HOME FURNISHING MERCHANT WHOLESALERS,2013.0,4341720.590000002
4151, SYNTHETIC RUBBER MANUFACTURING,2011.0,4347634.09
4152, MOTOR VEHICLE SEATING AND INTERIOR TRIM MANUFACTURING,2013.0,4348362.630000001
4153, FARM AND GARDEN MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2012.0,4355079.489999999
4154, SOLAR ELECTRIC POWER GENERATION,2015.0,4356653.4799999995
4155, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2011.0,4359218.35
4156, WARM AIR HEATING AND AIR-CONDITIONING EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2013.0,4376246.3
4157, PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING,2011.0,4377047.519999996
4158, OTHER INSURANCE FUNDS,2011.0,4383148.620000001
4159, FOOD PRODUCT MACHINERY MANUFACTURING,2016.0,4387812.290000005
4160, STATIONERY AND OFFICE SUPPLIES WHOLESALERS,2012.0,4388044.459999997
4161, NATURAL GAS LIQUID EXTRACTION,2013.0,4389465.25
4162, NONWOVEN FABRIC MILLS,2013.0,4392103.1000000015
4163, LOCAL MESSENGERS AND LOCAL DELIVERY,2010.0,4393316.2299999995
4164, OTHER GROCERY AND RELATED PRODUCTS MERCHANT WHOLESALERS,2015.0,4397555.79
4165, MACHINE TOOL (METAL CUTTING TYPES) MANUFACTURING,2010.0,4401996.81
4166, RECREATIONAL AND VACATION CAMPS (EXCEPT CAMPGROUNDS),2012.0,4402436.08
4167, SPRING (HEAVY GAUGE) MANUFACTURING,2011.0,4414084.769999999
4168, SAWMILLS,2012.0,4419301.17
4169, PLASTICS PLUMBING FIXTURE MANUFACTURING,2012.0,4429188.009999999
4170, OTHER GRANTMAKING AND GIVING SERVICES,2015.0,4440859.57
4171, CURTAIN AND DRAPERY MILLS,2010.0,4444187.31
4172, ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,2015.0,4447440.370000001
4173, SAWMILLS,2013.0,4451004.429999999
4174, HOUSEHOLD REFRIGERATOR AND HOME FREEZER MANUFACTURING,2016.0,4471246.32
4175, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2013.0,4477201.29
4176, OTHER COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT RENTAL AND LEASING,2010.0,4479851.43
4177, NEWSPAPER PUBLISHERS,2010.0,4480741.310000001
4178, ALL OTHER GENERAL MERCHANDISE STORES,2012.0,4484163.620000003
4179, PEN AND MECHANICAL PENCIL MANUFACTURING,2012.0,4486565.01999998
4180, PAYROLL SERVICES,2010.0,4486948.34
4181, PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,2016.0,4487294.659999999
4182, CONSTRUCTION AND MINING (EXCEPT OIL WELL) MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2014.0,4487942.59
4183, COMMERCIAL SCREEN PRINTING,2011.0,4489955.920000001
4184, ELECTRONIC AUCTIONS,2013.0,4491066.3
4185, METAL WINDOW AND DOOR MANUFACTURING,2016.0,4498345.420000001
4186, PASSENGER CAR LEASING,2010.0,4498837.050000001
4187, CIVIC AND SOCIAL ORGANIZATIONS,2013.0,4507176.37
4188, RUBBER AND PLASTICS FOOTWEAR MANUFACTURING,2012.0,4508084.489999998
4189, OTHER DIRECT SELLING ESTABLISHMENTS,2012.0,4513032.42
4190, IRON AND STEEL MILLS,2013.0,4514254.91
4191, INTERIOR DESIGN SERVICES,2016.0,4515719.85
4192, MEDICAL LABORATORIES,2014.0,4519607.42
4193," OTHER ALUMINUM ROLLING, DRAWING, AND EXTRUDING",2016.0,4521501.130000003
4194, FLOUR MIXES AND DOUGH MANUFACTURING FROM PURCHASED FLOUR,2010.0,4525581.9
4195, CLAIMS ADJUSTING,2015.0,4526369.109999999
4196, SCHEDULED FREIGHT AIR TRANSPORTATION,2010.0,4527527.010000001
4197, PET CARE (EXCEPT VETERINARY) SERVICES,2016.0,4532494.02
4198, PLASTICS PACKAGING FILM AND SHEET (INCLUDING LAMINATED) MANUFACTURING,2012.0,4540764.059999995
4199, HEALTH AND WELFARE FUNDS,2015.0,4544138.91
4200, TAXI SERVICE,2015.0,4546705.91
4201, OTHER WASTE COLLECTION,2010.0,4548632.66
4202, COMMERCIAL PRINTING (EXCEPT SCREEN AND BOOKS),2012.0,4548686.680000001
4203, SOLID WASTE LANDFILL,2013.0,4549714.510000002
4204," OTHER JUSTICE, PUBLIC ORDER, AND SAFETY ACTIVITIES",2010.0,4553413.230000002
4205, LAWN AND GARDEN TRACTOR AND HOME LAWN AND GARDEN EQUIPMENT MANUFACTURING,2013.0,4553627.699999999
4206, PACKING AND CRATING,2014.0,4566202.11
4207, NUCLEAR ELECTRIC POWER GENERATION,2013.0,4568778.4399999995
4208, CONCRETE BLOCK AND BRICK MANUFACTURING,2011.0,4569608.6
4209, HISTORICAL SITES,2011.0,4571190.639999999
4210, OTHER BUILDING MATERIAL DEALERS,2015.0,4572897.399999998
4211, MEN'S AND BOYS' CLOTHING AND FURNISHINGS MERCHANT WHOLESALERS,2012.0,4575611.670000001
4212, PLASTICS MATERIAL AND RESIN MANUFACTURING,2015.0,4580959.949999999
4213, ALL OTHER PLASTICS PRODUCT MANUFACTURING,2014.0,4587599.390000001
4214, RELIGIOUS ORGANIZATIONS,2015.0,4589004.259999999
4215, OTHER METAL CONTAINER MANUFACTURING,2010.0,4589011.68
4216, CLAY AND CERAMIC AND REFRACTORY MINERALS MINING,2012.0,4601349.710000001
4217," OTHER FOUNDATION, STRUCTURE, AND BUILDING EXTERIOR CONTRACTORS",2014.0,4613897.819999999
4218, CANVAS AND RELATED PRODUCT MILLS,2015.0,4617837.8
4219, ELECTRONIC AUCTIONS,2012.0,4620776.1899999995
4220, ART DEALERS,2011.0,4627359.61
4221, GASOLINE STATIONS WITH CONVENIENCE STORES,2010.0,4629672.34
4222, ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,2014.0,4635981.15
4223, CHARTER BUS INDUSTRY,2016.0,4637490.76
4224, MOTORCYCLE DEALERS,2010.0,4643291.270000001
4225, LESSORS OF OTHER REAL ESTATE PROPERTY,2015.0,4646109.189999999
4226," GENERAL FREIGHT TRUCKING, LONG-DISTANCE, TRUCKLOAD",2013.0,4653409.8500000015
4227, CONSTRUCTION AND MINING (EXCEPT OIL WELL) MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2010.0,4654789.339999999
4228, OPTICAL GOODS STORES,2012.0,4658149.979999999
4229," CUT STOCK, RESAWING LUMBER, AND PLANING",2011.0,4659058.95
4230, DAIRY CATTLE AND MILK PRODUCTION,2011.0,4659394.3100000005
4231," WOMEN'S, GIRLS', AND INFANTS' CUT AND SEW APPAREL CONTRACTORS",2012.0,4662842.859999999
4232, TEXTILE MACHINERY MANUFACTURING,2011.0,4670876.680000001
4233, RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,2015.0,4683955.59
4234," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2013.0,4694055.51
4235, NONRESIDENTIAL PROPERTY MANAGERS,2013.0,4696367.770000001
4236, ART DEALERS,2012.0,4702086.14
4237, GROUND OR TREATED MINERAL AND EARTH MANUFACTURING,2012.0,4703536.710000001
4238, CURTAIN AND LINEN MILLS,2016.0,4708766.940000001
4239, ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS,2016.0,4713375.069999998
4240, FLIGHT TRAINING,2010.0,4713377.87
4241," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2014.0,4722094.139999999
4242, NONRESIDENTIAL PROPERTY MANAGERS,2015.0,4740133.960000001
4243," BOOK, PERIODICAL, AND NEWSPAPER WHOLESALERS",2013.0,4742216.99
4244," PLASTICS, FOIL, AND COATED PAPER BAG MANUFACTURING",2016.0,4743388.170000001
4245, PRINTING AND WRITING PAPER MERCHANT WHOLESALERS,2013.0,4744169.08
4246, ALL OTHER GENERAL MERCHANDISE STORES,2016.0,4747751.180000001
4247, ALL OTHER MISCELLANEOUS CROP FARMING,2010.0,4749011.7700000005
4248," HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",2010.0,4749579.4399999995
4249, OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2010.0,4749797.710000001
4250, MISCELLANEOUS INTERMEDIATION,2010.0,4750273.370000001
4251, NARROW FABRIC MILLS,2013.0,4754902.159999999
4252, ABRASIVE PRODUCT MANUFACTURING,2013.0,4757077.870000001
4253, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2012.0,4765568.200000006
4254, OTHER BUILDING EQUIPMENT CONTRACTORS,2014.0,4769480.669999998
4255, TRAVEL TRAILER AND CAMPER MANUFACTURING,2016.0,4769510.88
4256, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2011.0,4770927.160000001
4257, SOFTWARE REPRODUCING,2010.0,4774111.079999999
