,naics_code,fiscal_year,base_and_all_options_value
4074, NARROW FABRIC MILLS,2013.0,4754902.159999999
4075, COMMERCIAL PHOTOGRAPHY,2015.0,4755137.84
4076, ABRASIVE PRODUCT MANUFACTURING,2013.0,4757077.870000001
4077, DAIRY CATTLE AND MILK PRODUCTION,2011.0,4764766.28
4078, TRAVEL TRAILER AND CAMPER MANUFACTURING,2016.0,4769510.88
4079," ADMINISTRATION OF HUMAN RESOURCE PROGRAMS (EXCEPT EDUCATION, PUBLIC HEALTH, AND VETERANS' AFFAIRS PROGRAMS)",2015.0,4773075.390000001
4080," OFFICES OF PHYSICAL, OCCUPATIONAL AND SPEECH THERAPISTS, AND AUDIOLOGISTS",2014.0,4774067.119999999
4081, PLASTICS MATERIAL AND RESIN MANUFACTURING,2015.0,4774089.949999999
4082, SOFTWARE REPRODUCING,2010.0,4774111.079999999
4083, FIRE PROTECTION,2016.0,4775223.470000001
4084, MOTION PICTURE AND VIDEO PRODUCTION,2014.0,4776078.47
4085," INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",2014.0,4781367.959999999
4086, COMMERCIAL SCREEN PRINTING,2011.0,4789955.920000001
4087, BROADWOVEN FABRIC MILLS,2010.0,4790921.64
4088, CATERERS,2015.0,4795984.910000002
4089, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2014.0,4800411.9
4090, PRIMARY SMELTING AND REFINING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM),2011.0,4801879.84
4091, OTHER CRUSHED AND BROKEN STONE MINING AND QUARRYING,2013.0,4802351.2299999995
4092," WOMEN'S, GIRLS', AND INFANTS' CUT AND SEW APPAREL CONTRACTORS",2012.0,4804961.460000001
4093, ART DEALERS,2012.0,4806436.14
4094, OTHER ELECTRIC POWER GENERATION,2015.0,4807247.920000001
4095, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,2013.0,4810263.139999999
4096," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2010.0,4811207.359999999
4097, AIR PURIFICATION EQUIPMENT MANUFACTURING,2015.0,4811771.389999998
4098, FUNERAL HOMES AND FUNERAL SERVICES,2016.0,4824556.969999999
4099, ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT,2015.0,4824642.39
4100, PEN AND MECHANICAL PENCIL MANUFACTURING,2012.0,4826946.01999998
4101, POULTRY AND POULTRY PRODUCT MERCHANT WHOLESALERS,2011.0,4827878.299999999
4102, PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,2015.0,4829378.78
4103, MEASURING AND DISPENSING PUMP MANUFACTURING,2015.0,4829970.98
4104, COATED AND LAMINATED PAPER MANUFACTURING,2013.0,4838321.209999996
4105, CANVAS AND RELATED PRODUCT MILLS,2015.0,4838595.2
4106, OTHER BASIC INORGANIC CHEMICAL MANUFACTURING,2015.0,4851026.21
4107, ELECTRONICS STORES,2013.0,4854511.220000001
4108, FREIGHT TRANSPORTATION ARRANGEMENT,2010.0,4860012.409999999
4109, OTHER SPECTATOR SPORTS,2011.0,4861723.230000001
4110, CREDIT CARD ISSUING,2015.0,4863139.5
4111, HOME FURNISHING MERCHANT WHOLESALERS,2012.0,4863586.559999997
4112, PRINTING AND WRITING PAPER MERCHANT WHOLESALERS,2013.0,4864669.08
4113, DEEP SEA PASSENGER TRANSPORTATION,2014.0,4865730.88
4114, SANITARY PAPER PRODUCT MANUFACTURING,2015.0,4894858.970000002
4115, MOTOR VEHICLE GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2015.0,4897019.430000001
4116, REGULATION AND ADMINISTRATION OF TRANSPORTATION PROGRAMS,2012.0,4903318.210000001
4117, HUMAN RIGHTS ORGANIZATIONS,2015.0,4908745.36
4118," BROOM, BRUSH, AND MOP MANUFACTURING",2015.0,4909095.67
4119, ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,2015.0,4912178.62
4120, MACHINE TOOL (METAL CUTTING TYPES) MANUFACTURING,2016.0,4916774.550000001
4121, COOKIE AND CRACKER MANUFACTURING,2013.0,4917502.0200000005
4122, MOTOR HOME MANUFACTURING,2013.0,4922050.680000001
4123, UNLAMINATED PLASTICS PROFILE SHAPE MANUFACTURING,2013.0,4928365.380000002
4124, BOTTLED WATER MANUFACTURING,2016.0,4929294.270000001
4125, OTHER NONSCHEDULED AIR TRANSPORTATION,2015.0,4933211.4
4126, CURTAIN AND DRAPERY MILLS,2010.0,4934550.31
4127, NONRESIDENTIAL PROPERTY MANAGERS,2015.0,4938598.240000001
4128, MACHINE TOOL (METAL FORMING TYPES) MANUFACTURING,2015.0,4941587.569999999
4129, COMMUTER RAIL SYSTEMS,2013.0,4950091.47
4130, OTHER SUPPORT ACTIVITIES FOR ROAD TRANSPORTATION,2015.0,4957497.700000001
4131, MUSICAL INSTRUMENT AND SUPPLIES STORES,2011.0,4962684.560000001
4132, FLAT GLASS MANUFACTURING,2012.0,4964751.48
4133," FASTENER, BUTTON, NEEDLE, AND PIN MANUFACTURING",2015.0,4973172.16
4134, OTHER ELECTRIC POWER GENERATION,2015.0,4977846.18
4135, ART DEALERS,2011.0,4977859.610000002
4136, LOGGING,2014.0,4979871.050000001
4137, GUIDED MISSILE AND SPACE VEHICLE MANUFACTURING,2010.0,4981107.71
4138, CEMENT MANUFACTURING,2011.0,4987715.62
4139, PET CARE (EXCEPT VETERINARY) SERVICES,2016.0,4992619.92
4140, OPHTHALMIC GOODS MANUFACTURING,2014.0,5004525.499999999
4141, OTHER MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,2012.0,5008278.719999997
4142, ALL OTHER MISCELLANEOUS WASTE MANAGEMENT SERVICES,2015.0,5011499.760000001
4143, DIRECTORY AND MAILING LIST PUBLISHERS,2012.0,5017975.58
4144, SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,2013.0,5027288.09
4145, OTHER SERVICES RELATED TO ADVERTISING,2013.0,5033085.430000001
4146, COMMUTER RAIL SYSTEMS,2011.0,5042441.63
4147, URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING,2013.0,5052112.12
4148, OTHER BUILDING FINISHING CONTRACTORS,2014.0,5056170.350000003
4149, CARPET AND UPHOLSTERY CLEANING SERVICES,2011.0,5057787.37
4150, QUICK PRINTING,2013.0,5060394.53
4151, HEATING OIL DEALERS,2010.0,5065248.61
4152, FIBER OPTIC CABLE MANUFACTURING,2015.0,5065651.829999999
4153, HOUSEHOLD APPLIANCE STORES,2010.0,5067239.69
4154, CASINO HOTELS,2011.0,5074982.2700000005
4155, OTHER BUILDING EQUIPMENT CONTRACTORS,2014.0,5077582.8599999985
4156, PLASTICS PLUMBING FIXTURE MANUFACTURING,2011.0,5081561.389999998
4157, RUBBER AND PLASTICS FOOTWEAR MANUFACTURING,2011.0,5091413.389999999
4158, DRYCLEANING AND LAUNDRY SERVICES (EXCEPT COIN-OPERATED),2014.0,5098720.38
4159, NARROW FABRIC MILLS AND SCHIFFLI MACHINE EMBROIDERY,2013.0,5106186.460000001
4160, ROLLING MILL AND OTHER METALWORKING MACHINERY MANUFACTURING,2016.0,5113343.510000001
4161, HEATING EQUIPMENT (EXCEPT WARM AIR FURNACES) MANUFACTURING,2015.0,5115779.8
4162, MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS,2010.0,5122978.259999999
4163, PLASTICS BOTTLE MANUFACTURING,2015.0,5130275.02
4164," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2016.0,5131167.48
4165, ELEVATOR AND MOVING STAIRWAY MANUFACTURING,2010.0,5132179.29
4166, COMPUTER TERMINAL MANUFACTURING,2015.0,5133971.98
4167, OFFICE EQUIPMENT MERCHANT WHOLESALERS,2014.0,5140919.970000003
4168, WOMEN'S AND GIRLS' CUT AND SEW BLOUSE AND SHIRT MANUFACTURING,2011.0,5144844.58
4169, BROADWOVEN FABRIC MILLS,2014.0,5144996.93
4170, ALL OTHER MISCELLANEOUS TEXTILE PRODUCT MILLS,2010.0,5145163.7299999995
4171, CONSUMER ELECTRONICS AND APPLIANCES RENTAL,2016.0,5150503.600000001
4172, OTHER GASOLINE STATIONS,2013.0,5152832.32
4173, GASOLINE ENGINE AND ENGINE PARTS MANUFACTURING,2013.0,5155275.989999997
4174, GLASS AND GLAZING CONTRACTORS,2011.0,5156603.050000001
4175, HARDWARE MERCHANT WHOLESALERS,2010.0,5160188.669999997
4176, OTHER HOSIERY AND SOCK MILLS,2011.0,5162667.079999999
4177, OTHER NONSCHEDULED AIR TRANSPORTATION,2010.0,5169155.45
4178, RV (RECREATIONAL VEHICLE) PARKS AND CAMPGROUNDS,2015.0,5170223.59
4179," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE",2015.0,5171623.180000001
4180, POWER BOILER AND HEAT EXCHANGER MANUFACTURING,2013.0,5185256.079999999
4181, OTHER ELECTRIC POWER GENERATION,2014.0,5186559.95
4182, FLORISTS,2011.0,5196774.84
4183, INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,2013.0,5205675.1499999985
4184, DIRECT MAIL ADVERTISING,2010.0,5209289.44
4185, PAINT AND COATING MANUFACTURING,2010.0,5217084.580000007
4186, CHARTER BUS INDUSTRY,2013.0,5221411.840000002
4187, SURFACE-COATED PAPERBOARD MANUFACTURING,2012.0,5230231.4
4188, OTHER SPECIALIZED DESIGN SERVICES,2010.0,5235175.55
4189, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2012.0,5236349.029999999
4190, UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING,2013.0,5236507.000000002
4191, BOAT DEALERS,2013.0,5242977.67
4192, TRANSPORTATION EQUIPMENT AND SUPPLIES (EXCEPT MOTOR VEHICLE) MERCHANT WHOLESALERS,2010.0,5248191.4
4193, FOOD PRODUCT MACHINERY MANUFACTURING,2015.0,5253242.860000001
4194, NATURAL GAS LIQUID EXTRACTION,2010.0,5268141.119999999
4195, COMMERCIAL SCREEN PRINTING,2015.0,5268187.379999998
4196," GAME, TOY, AND CHILDREN'S VEHICLE MANUFACTURING",2011.0,5268210.66
4197, SPACE RESEARCH AND TECHNOLOGY,2015.0,5268429.33
4198, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2011.0,5271348.210000002
4199," FASTENER, BUTTON, NEEDLE, AND PIN MANUFACTURING",2010.0,5273467.880000001
4200, MEN'S AND BOYS' CLOTHING AND FURNISHINGS MERCHANT WHOLESALERS,2012.0,5281736.670000001
4201, SPACE RESEARCH AND TECHNOLOGY,2016.0,5287677.220000001
4202," TRUST, FIDUCIARY, AND CUSTODY ACTIVITIES",2015.0,5290733.66
4203, OTHER ELECTRIC POWER GENERATION,2013.0,5294883.3
4204, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2012.0,5299735.0000000065
4205, INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,2015.0,5303997.289999996
4206, INDUSTRIAL MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2014.0,5305030.810000002
4207, HOUSEHOLD VACUUM CLEANER MANUFACTURING,2012.0,5306037.850000002
4208," TRUCK, UTILITY TRAILER, AND RV (RECREATIONAL VEHICLE) RENTAL AND LEASING",2010.0,5307523.779999998
4209, GASOLINE STATIONS WITH CONVENIENCE STORES,2015.0,5308566.890000002
4210, CONSTRUCTION AND MINING (EXCEPT OIL WELL) MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2016.0,5323425.739999999
4211, IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,2016.0,5324623.670000001
4212, CUSTOM ARCHITECTURAL WOODWORK AND MILLWORK MANUFACTURING,2014.0,5328477.42
4213, FISH AND SEAFOOD MERCHANT WHOLESALERS,2012.0,5335982.940000001
4214, FABRICATED STRUCTURAL METAL MANUFACTURING,2015.0,5337362.160000002
4215," FINANCIAL TRANSACTIONS PROCESSING, RESERVE, AND CLEARINGHOUSE ACTIVITIES",2016.0,5339672.34
4216, FLORISTS,2012.0,5349189.480000001
4217," MOTORCYCLE, ATV, AND ALL OTHER MOTOR VEHICLE DEALERS",2014.0,5352842.220000002
4218," PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITH FACILITIES",2015.0,5369750.460000001
4219, ELECTRIC LAMP BULB AND PART MANUFACTURING,2016.0,5370484.860000002
4220, CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,2010.0,5371338.769999998
4221, FARM SUPPLIES MERCHANT WHOLESALERS,2010.0,5380632.67
4222, COMPUTER AND COMPUTER PERIPHERAL EQUIPMENT AND SOFTWARE WHOLESALERS,2012.0,5387024.56
4223, PROFESSIONAL EMPLOYER ORGANIZATIONS (FORMERLY EMPLOYEE LEASING SERVICES),2013.0,5392075.329999998
4224, BOOKS PRINTING,2010.0,5395623.759999998
4225, FLUID POWER PUMP AND MOTOR MANUFACTURING,2013.0,5401584.44
4226," CONSTRUCTION, MINING, AND FORESTRY MACHINERY AND EQUIPMENT RENTAL AND LEASING",2014.0,5406986.19
4227, PACKING AND CRATING,2014.0,5417937.6099999985
4228, COMMUTER RAIL SYSTEMS,2016.0,5422511.61
4229, SAWMILLS,2013.0,5424457.42
4230, OPHTHALMIC GOODS MERCHANT WHOLESALERS,2012.0,5425839.01
4231, TIRE AND TUBE MERCHANT WHOLESALERS,2011.0,5430786.000000003
4232, NONFERROUS FORGING,2013.0,5430936.130000003
4233, PESTICIDE AND OTHER AGRICULTURAL CHEMICAL MANUFACTURING,2015.0,5433232.229999999
4234," CAFETERIAS, GRILL BUFFETS, AND BUFFETS",2015.0,5434387.68
4235, RADIO STATIONS,2011.0,5449312.43
4236, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2011.0,5450716.520000003
4237, ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),2016.0,5465728.020000003
4238, TAXI SERVICE,2010.0,5473272.29
4239, ALL OTHER HOME FURNISHINGS STORES,2011.0,5487931.550000003
4240, INDUSTRIAL AND COMMERCIAL FAN AND BLOWER AND AIR PURIFICATION EQUIPMENT MANUFACTURING,2015.0,5492467.55
4241," FIBER, YARN, AND THREAD MILLS",2013.0,5494424.800000001
4242, CLOTHING ACCESSORIES STORES,2013.0,5498266.230000004
4243, NAIL SALONS,2012.0,5500001.0
4244," POWER, DISTRIBUTION, AND SPECIALTY TRANSFORMER MANUFACTURING",2010.0,5502205.960000002
4245, OIL AND GAS FIELD MACHINERY AND EQUIPMENT MANUFACTURING,2011.0,5502439.549999998
4246, SOAP AND OTHER DETERGENT MANUFACTURING,2016.0,5520447.759999999
4247, WOMEN'S AND GIRLS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2011.0,5522182.409999999
4248, APPRENTICESHIP TRAINING,2011.0,5522970.62
4249, OTHER GRANTMAKING AND GIVING SERVICES,2015.0,5528859.57
4250, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2014.0,5542125.749999998
4251," HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",2016.0,5548543.19
4252," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL MERCHANT WHOLESALERS",2013.0,5549221.390000001
4253, RUBBER AND PLASTICS FOOTWEAR MANUFACTURING,2012.0,5551809.2399999965
4254, ALUMINUM DIE-CASTING FOUNDRIES,2011.0,5553926.92
4255," FIBER, YARN, AND THREAD MILLS",2015.0,5563692.869999999
4256, SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,2011.0,5569970.070000001
4257, FIRE PROTECTION,2010.0,5571694.670000001
4258, CARBON PAPER AND INKED RIBBON MANUFACTURING,2014.0,5571975.859999999
4259, CONTINUING CARE RETIREMENT COMMUNITIES,2013.0,5574843.21
4260, OTHER FOOTWEAR MANUFACTURING,2011.0,5576627.590000002
4261, OTHER FINANCIAL VEHICLES,2014.0,5583084.48
4262, HEALTH AND WELFARE FUNDS,2015.0,5583478.2299999995
4263, CUSTOM ARCHITECTURAL WOODWORK AND MILLWORK MANUFACTURING,2015.0,5586634.33
4264, STRUCTURAL STEEL AND PRECAST CONCRETE CONTRACTORS,2010.0,5592674.6
4265," SOFTWARE AND OTHER PRERECORDED COMPACT DISC, TAPE, AND RECORD REPRODUCING ",2014.0,5602583.249999999
4266, FARM SUPPLIES MERCHANT WHOLESALERS,2011.0,5602753.65
4267, NEW CAR DEALERS,2014.0,5604901.339999999
4268, ALL OTHER CUT AND SEW APPAREL MANUFACTURING,2014.0,5612492.580000002
4269, FISH AND SEAFOOD MERCHANT WHOLESALERS,2011.0,5618455.339999999
4270, STATIONERY PRODUCT MANUFACTURING,2015.0,5639920.039999999
4271, SETUP PAPERBOARD BOX MANUFACTURING,2012.0,5652539.290000001
4272, ADHESIVE MANUFACTURING,2015.0,5653114.730000001
4273, PEN AND MECHANICAL PENCIL MANUFACTURING,2011.0,5653887.319999991
4274, OTHER DIRECT SELLING ESTABLISHMENTS,2016.0,5658335.82
4275, CURRENT-CARRYING WIRING DEVICE MANUFACTURING,2010.0,5663377.79
4276, TRUCK TRAILER MANUFACTURING,2010.0,5669037.22
4277, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2013.0,5677201.290000002
4278, CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,2013.0,5679937.599999998
4279, SPECIAL NEEDS TRANSPORTATION,2014.0,5683419.9399999995
4280, GLASS PRODUCT MANUFACTURING MADE OF PURCHASED GLASS,2011.0,5685375.579999999
4281," ELECTRICAL APPARATUS AND EQUIPMENT, WIRING SUPPLIES, AND RELATED EQUIPMENT MERCHANT  WHOLESALERS",2014.0,5693708.589999996
4282, NONWOVEN FABRIC MILLS,2016.0,5695533.930000002
4283, PLASTICS BOTTLE MANUFACTURING,2013.0,5699888.440000001
4284, BOTTLED WATER MANUFACTURING,2015.0,5702318.459999998
4285, PHOTOGRAPHIC EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2013.0,5702694.979999999
4286, OTHER COMMUNICATION AND ENERGY WIRE MANUFACTURING,2013.0,5709355.189999997
4287, CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,2010.0,5715392.299999999
4288, TRAVEL TRAILER AND CAMPER MANUFACTURING,2013.0,5717174.390000002
4289, INVESTMENT ADVICE,2015.0,5719968.92
4290, OFFICE MACHINERY MANUFACTURING,2014.0,5729742.629999999
4291, PIPELINE TRANSPORTATION OF CRUDE OIL,2012.0,5735426.17
4292, THREAD MILLS,2012.0,5736304.159999996
4293, VETERINARY SERVICES,2014.0,5746891.100000001
4294, URETHANE AND OTHER FOAM PRODUCT (EXCEPT POLYSTYRENE) MANUFACTURING,2016.0,5759381.620000002
4295, TELEVISION BROADCASTING,2015.0,5765311.71
4296, OTHER COMMERCIAL EQUIPMENT MERCHANT WHOLESALERS,2015.0,5772084.570000005
4297," INDEPENDENT ARTISTS, WRITERS, AND PERFORMERS",2010.0,5778423.05
4298," PHOTOGRAPHY STUDIOS, PORTRAIT",2015.0,5784368.1
4299, GLOVE AND MITTEN MANUFACTURING,2013.0,5786786.219999999
4300," REGULATION AND ADMINISTRATION OF COMMUNICATIONS, ELECTRIC, GAS, AND OTHER UTILITIES",2010.0,5798856.750000001
4301, RECYCLABLE MATERIAL MERCHANT WHOLESALERS,2013.0,5798860.91
4302, OPTICAL INSTRUMENT AND LENS MANUFACTURING,2014.0,5823132.689999996
4303, TELEVISION BROADCASTING,2014.0,5830871.960000001
4304, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2015.0,5833010.260000003
4305, REFRIGERATED WAREHOUSING AND STORAGE,2013.0,5837869.37
4306, SAWMILL AND WOODWORKING MACHINERY MANUFACTURING,2011.0,5840293.700000001
4307, OFFICES OF REAL ESTATE APPRAISERS,2014.0,5840628.449999999
4308, SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,2012.0,5850230.17
4309, COPPER FOUNDRIES (EXCEPT DIE-CASTING),2011.0,5853034.81
4310, ASPHALT SHINGLE AND COATING MATERIALS MANUFACTURING,2011.0,5856986.510000002
4311, PLASTICS PLUMBING FIXTURE MANUFACTURING,2015.0,5860329.790000001
4312, MOTOR VEHICLE ELECTRICAL AND ELECTRONIC EQUIPMENT MANUFACTURING,2015.0,5871760.1000000015
4313, LEAD PENCIL AND ART GOOD MANUFACTURING,2012.0,5880132.139999999
4314, RECREATIONAL VEHICLE DEALERS,2012.0,5883130.070000001
4315, LEGAL COUNSEL AND PROSECUTION,2012.0,5884019.43
4316, FLOORING CONTRACTORS,2010.0,5889489.5600000005
4317, OTHER CONSTRUCTION MATERIAL MERCHANT WHOLESALERS,2010.0,5890566.739999999
4318, NEW MULTIFAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),2013.0,5894256.24
4319, NEWSPRINT MILLS,2012.0,5897963.760000001
4320, MINERAL WOOL MANUFACTURING,2011.0,5900521.130000003
4321, OTHER SOCIAL ADVOCACY ORGANIZATIONS,2011.0,5915078.78
4322, OTHER ANIMAL FOOD MANUFACTURING,2014.0,5915352.079999998
4323, HAY FARMING,2015.0,5916462.829999999
4324, LEGAL COUNSEL AND PROSECUTION,2015.0,5926777.449999996
4325, OTHER BUSINESS SERVICE CENTERS (INCLUDING COPY SHOPS),2013.0,5937776.23
4326, ALKALIES AND CHLORINE MANUFACTURING,2011.0,5939529.69
4327, MOTOR HOME MANUFACTURING,2012.0,5945949.29
4328, PHARMACIES AND DRUG STORES,2016.0,5951435.459999999
4329, MEN'S AND BOYS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2015.0,5958672.77
4330," ROOFING, SIDING, AND SHEET METAL CONTRACTORS",2011.0,5962436.65
4331, CRUSHED AND BROKEN LIMESTONE MINING AND QUARRYING,2013.0,5964541.750000001
4332, PLUMBING AND HEATING EQUIPMENT AND SUPPLIES (HYDRONICS) MERCHANT WHOLESALERS,2015.0,5966975.659999998
4333, HOME FURNISHING MERCHANT WHOLESALERS,2011.0,5969086.119999996
4334, BUS AND OTHER MOTOR VEHICLE TRANSIT SYSTEMS,2010.0,5976208.669999999
4335, OTHER PRESSED AND BLOWN GLASS AND GLASSWARE MANUFACTURING,2013.0,5980693.069999999
4336, MOTOR HOME MANUFACTURING,2011.0,5987196.880000001
4337, REGULATION OF AGRICULTURAL MARKETING AND COMMODITIES,2013.0,5993085.07
4338, OTHER GASOLINE STATIONS,2012.0,5995030.179999998
4339, VETERINARY SERVICES,2016.0,5996153.240000001
4340, RELIGIOUS ORGANIZATIONS,2015.0,6003239.040000002
4341, PASSENGER CAR LEASING,2014.0,6019156.370000001
4342, JUNIOR COLLEGES,2010.0,6020408.96
4343, LESSORS OF RESIDENTIAL BUILDINGS AND DWELLINGS,2010.0,6030405.239999998
4344, LANDSCAPE ARCHITECTURAL SERVICES,2010.0,6034527.03
4345," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2013.0,6035948.409999998
4346, COMMUTER RAIL SYSTEMS,2015.0,6037756.21
4347, FOOTWEAR MANUFACTURING,2012.0,6050565.800000001
4348, LOCKSMITHS,2015.0,6055923.37
4349, OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL,2015.0,6061205.749999999
4350, ,2013.0,6069612.79
4351, SOLID WASTE LANDFILL,2016.0,6082233.59
4352, OFFICES OF OPTOMETRISTS,2016.0,6085569.319999997
4353, HORSES AND OTHER EQUINE PRODUCTION,2015.0,6087061.65
4354, COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING,2010.0,6089123.880000001
4355, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2015.0,6091677.0
4356, RECREATIONAL VEHICLE DEALERS,2011.0,6103757.680000002
4357, DIRECT PROPERTY AND CASUALTY INSURANCE CARRIERS,2011.0,6118675.499999998
4358," AUTOMOTIVE BODY, PAINT, AND INTERIOR REPAIR AND MAINTENANCE",2015.0,6137828.920000003
4359, LAWN AND GARDEN TRACTOR AND HOME LAWN AND GARDEN EQUIPMENT MANUFACTURING,2016.0,6144732.469999999
4360, BLANK MAGNETIC AND OPTICAL RECORDING MEDIA MANUFACTURING,2013.0,6145361.029999991
4361, OTHER CONSTRUCTION MATERIAL MERCHANT WHOLESALERS,2013.0,6151052.330000002
4362, OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,2010.0,6154263.12
4363, PASSENGER CAR LEASING,2010.0,6158226.849999997
4364," OTHER DIRECT INSURANCE (EXCEPT LIFE, HEALTH, AND MEDICAL) CARRIERS",2013.0,6159121.659999999
4365," ROOFING, SIDING, AND INSULATION MATERIAL MERCHANT WHOLESALERS",2012.0,6160920.679999998
4366, CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING,2013.0,6166432.779999999
4367, POWDER METALLURGY PART MANUFACTURING,2011.0,6166500.769999999
4368, ART DEALERS,2013.0,6167263.47
4369, SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,2015.0,6170942.38
4370, DRAFTING SERVICES,2011.0,6190382.819999999
4371, FLUID MILK MANUFACTURING,2014.0,6192497.330000003
4372, OTHER TELECOMMUNICATIONS,2015.0,6194142.73
4373, NONFERROUS METAL DIE-CASTING FOUNDRIES,2015.0,6210901.2
4374, OTHER GUIDED MISSILE AND SPACE VEHICLE PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,2014.0,6217605.0
4375, POLICE PROTECTION,2015.0,6220539.089999999
4376, REFRIGERATION EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2013.0,6227042.959999998
4377, COASTAL AND GREAT LAKES PASSENGER TRANSPORTATION,2016.0,6230543.44
4378, LINEN SUPPLY,2016.0,6245706.069999999
4379, SCHEDULED FREIGHT AIR TRANSPORTATION,2010.0,6265207.010000001
4380, INDUSTRIAL DESIGN SERVICES,2011.0,6268090.16
4381," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2015.0,6269542.409999999
4382, FURNITURE STORES,2015.0,6283671.9
4383," OFFICES OF PHYSICIANS, MENTAL HEALTH SPECIALISTS",2014.0,6284969.720000001
4384, SPORTING AND RECREATIONAL GOODS AND SUPPLIES MERCHANT WHOLESALERS,2013.0,6294172.870000002
4385," HOUSEHOLD APPLIANCES, ELECTRIC HOUSEWARES, AND CONSUMER ELECTRONICS MERCHANT WHOLESALERS",2015.0,6294453.990000001
4386, FRUIT AND VEGETABLE CANNING,2016.0,6300490.900000001
4387, EXAM PREPARATION AND TUTORING,2013.0,6303696.529999999
4388, ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING,2010.0,6306995.860000001
4389, INTERNET PUBLISHING AND BROADCASTING,2012.0,6313139.180000002
4390, APPLE ORCHARDS,2010.0,6313392.5200000005
4391, AUTOMOBILE AND OTHER MOTOR VEHICLE MERCHANT WHOLESALERS,2014.0,6313530.449999998
4392, RESIDENTIAL PROPERTY MANAGERS,2010.0,6314446.37
4393, GENERAL RENTAL CENTERS,2016.0,6315987.41
4394, SAWMILLS,2011.0,6318678.720000003
4395, SERVICE ESTABLISHMENT EQUIPMENT AND SUPPLIES MERCHANT WHOLESALERS,2010.0,6321819.479999998
4396, NURSERY AND TREE PRODUCTION,2016.0,6322548.73
