,naics_code,fiscal_year,base_and_all_options_value
5808," CUT STOCK, RESAWING LUMBER, AND PLANING",2009,1268114.14
5809, TOY AND HOBBY GOODS AND SUPPLIES MERCHANT WHOLESALERS,2006,1268179.84
5810, LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),2005,1273036.24
5811, STORAGE BATTERY MANUFACTURING,2001,1273090.0
5812," ADMINISTRATION OF HUMAN RESOURCE PROGRAMS (EXCEPT EDUCATION, PUBLIC HEALTH, AND VETERANS' AFFAIRS PROGRAMS)",2000,1275001.0
5813, BUSINESS AND SECRETARIAL SCHOOLS,2006,1275126.15
5814, MOTOR VEHICLE TRANSMISSION AND POWER TRAIN PARTS MANUFACTURING,2004,1275461.6199999999
5815, CLAY REFRACTORY MANUFACTURING,2009,1275704.26
5816," CUT STOCK, RESAWING LUMBER, AND PLANING",2007,1275914.88
5817, HOUSEHOLD FURNITURE (EXCEPT WOOD AND METAL) MANUFACTURING,2008,1277555.6400000001
5818, FLORICULTURE PRODUCTION,2009,1280266.39
5819, SURFACE-COATED PAPERBOARD MANUFACTURING,2009,1281586.31
5820, OTHER FOOTWEAR MANUFACTURING,2008,1282148.06
5821, EXTERMINATING AND PEST CONTROL SERVICES,2001,1283574.0
5822, CURTAIN AND DRAPERY MILLS,2004,1286685.25
5823, SAVINGS INSTITUTIONS,2007,1287288.8900000001
5824, PRIMARY ALUMINUM PRODUCTION,2006,1288443.75
5825, FULL-SERVICE RESTAURANTS,2003,1289841.33
5826, COMMODITY CONTRACTS DEALING,2005,1290000.0
5827, NEW HOUSING FOR-SALE BUILDERS,2007,1290578.96
5828, APPLIANCE REPAIR AND MAINTENANCE,2005,1290979.3
5829, WOMEN'S AND GIRLS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2006,1291147.79
5830, COATED AND LAMINATED PAPER MANUFACTURING,2002,1292650.0
5831, OTHER CHEMICAL AND FERTILIZER MINERAL MINING,2007,1292745.52
5832, DRYWALL AND INSULATION CONTRACTORS,2004,1293908.15
5833, SYNTHETIC ORGANIC DYE AND PIGMENT MANUFACTURING,2006,1294608.93
5834, MOTOR VEHICLE SUPPLIES AND NEW PARTS WHOLESALERS,2004,1298863.33
5835," CAFETERIAS, GRILL BUFFETS, AND BUFFETS",2003,1298881.0
5836, RADIO STATIONS,2005,1299324.5399999998
5837, FARM AND GARDEN MACHINERY AND EQUIPMENT MERCHANT WHOLESALERS,2008,1299660.52
5838, OFFICES OF OTHER HOLDING COMPANIES,2009,1301653.99
5839, OTHER MOTION PICTURE AND VIDEO INDUSTRIES,2007,1302121.5099999998
5840," SPECIALIZED FREIGHT (EXCEPT USED GOODS) TRUCKING, LONG-DISTANCE",2005,1303551.1
5841, ELECTRONIC SHOPPING,2005,1304621.5
5842, PERSONAL LEATHER GOOD (EXCEPT WOMEN'S HANDBAG AND PURSE) MANUFACTURING,2009,1304765.6099999999
5843, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2000,1305291.4800000002
5844," CAPACITOR, RESISTOR, COIL, TRANSFORMER, AND OTHER INDUCTOR MANUFACTURING",2002,1305376.0
5845, MATTRESS MANUFACTURING,2004,1305945.96
5846, OTHER ACTIVITIES RELATED TO REAL ESTATE,2003,1307441.0
5847, BLIND AND SHADE MANUFACTURING,2009,1309022.44
5848, TURKEY PRODUCTION,2008,1311132.77
5849, LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),2006,1312567.1400000001
5850," FROZEN CAKES, PIES, AND OTHER PASTRIES MANUFACTURING",2008,1312774.42
5851, CREAMERY BUTTER MANUFACTURING,2009,1313665.62
5852, NATIONAL SECURITY,2004,1315077.5
5853, POLYSTYRENE FOAM PRODUCT MANUFACTURING,2003,1316922.0
5854," MAYONNAISE, DRESSING, AND OTHER PREPARED SAUCE MANUFACTURING",2006,1317863.27
5855, MUSEUMS,2004,1317868.44
5856, MUSICAL INSTRUMENT AND SUPPLIES STORES,2006,1319953.38
5857, MEN'S CLOTHING STORES,2006,1324829.3399999996
5858, ALL OTHER MISCELLANEOUS NONMETALLIC MINERAL PRODUCT MANUFACTURING,2004,1327449.5699999998
5859, RELIGIOUS ORGANIZATIONS,2003,1328377.08
5860, ROOMING AND BOARDING HOUSES,2008,1330783.99
5861, MOTION PICTURE AND VIDEO DISTRIBUTION,2008,1332056.0
5862, OTHER MAJOR HOUSEHOLD APPLIANCE MANUFACTURING,2008,1332420.2699999998
5863, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2005,1332427.7399999998
5864, WOOD CONTAINER AND PALLET MANUFACTURING,2001,1333585.0
5865, OTHER COMMUNITY HOUSING SERVICES,2008,1333962.21
5866, SETUP PAPERBOARD BOX MANUFACTURING,2008,1334306.0
5867, SYNTHETIC ORGANIC DYE AND PIGMENT MANUFACTURING,2003,1336851.0
5868, INDUSTRIAL SAND MINING,2009,1340616.4000000001
5869, CASINOS (EXCEPT CASINO HOTELS),2006,1341545.26
5870, METAL WINDOW AND DOOR MANUFACTURING,2000,1343472.0
5871, UNCOATED PAPER AND MULTIWALL BAG MANUFACTURING,2003,1343530.0
5872, MOTOR VEHICLE STEERING AND SUSPENSION COMPONENTS (EXCEPT SPRING) MANUFACTURING,2005,1344997.0
5873, ADMINISTRATION OF URBAN PLANNING AND COMMUNITY AND RURAL DEVELOPMENT,2009,1345762.1699999997
5874," COMMERCIAL, INDUSTRIAL, AND INSTITUTIONAL ELECTRIC LIGHTING FIXTURE MANUFACTURING",2002,1345967.0
5875, STORAGE BATTERY MANUFACTURING,2004,1347329.9100000001
5876," FLOWER, NURSERY STOCK, AND FLORISTS' SUPPLIES MERCHANT WHOLESALERS",2007,1348927.29
5877, IRON AND STEEL MILLS,2001,1349903.5
5878, FARM LABOR CONTRACTORS AND CREW LEADERS,2007,1350128.14
5879, ELEVATOR AND MOVING STAIRWAY MANUFACTURING,2003,1350249.54
5880, ELECTRONIC RESISTOR MANUFACTURING,2008,1352974.0
5881, OPTICAL GOODS STORES,2006,1354075.6099999999
5882, MEN'S AND BOYS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2005,1354308.7500000002
5883, ALUMINUM EXTRUDED PRODUCT MANUFACTURING,2005,1357571.5699999996
5884, CASINO HOTELS,2009,1359392.53
5885, HIGHWAY AND STREET CONSTRUCTION,2005,1359644.5799999998
5886, MACHINE SHOPS,2004,1360015.72
5887, FITNESS AND RECREATIONAL SPORTS CENTERS,2002,1360324.0
5888, COMPUTER TERMINAL MANUFACTURING,2001,1367000.0
5889, OUTPATIENT MENTAL HEALTH AND SUBSTANCE ABUSE CENTERS,2002,1369341.44
5890, SIDING CONTRACTORS,2004,1371949.65
5891, NARROW FABRIC MILLS,2008,1372932.4699999997
5892, MINING MACHINERY AND EQUIPMENT MANUFACTURING,2006,1374878.7100000002
5893, OTHER SERVICES TO BUILDINGS AND DWELLINGS,2000,1375205.3599999999
5894, ALL OTHER MISCELLANEOUS FOOD MANUFACTURING,2002,1378300.0
5895," FIBER CAN, TUBE, DRUM, AND SIMILAR PRODUCTS MANUFACTURING",2006,1380105.76
5896, UPHOLSTERED HOUSEHOLD FURNITURE MANUFACTURING,2004,1380254.86
5897, ALL OTHER TRAVELER ACCOMMODATION,2005,1380480.77
5898, MOTOR VEHICLE PARTS (USED) MERCHANT WHOLESALERS,2008,1382993.7700000003
5899, TEMPORARY SHELTERS,2005,1383965.63
5900, CEMETERIES AND CREMATORIES,2007,1384900.4
5901, ALL OTHER SPECIALTY FOOD STORES,2005,1385352.4000000001
5902, MOTORCYCLE DEALERS,2005,1386775.7599999998
5903, PAPERBOARD MILLS,2004,1387617.56
5904, CUSTOM ARCHITECTURAL WOODWORK AND MILLWORK MANUFACTURING,2007,1388230.53
5905," BOOK, PERIODICAL, AND NEWSPAPER MERCHANT WHOLESALERS",2003,1388750.23
5906," LUMBER, PLYWOOD, MILLWORK, AND WOOD PANEL WHOLESALERS",2004,1389993.4800000002
5907, CANE SUGAR REFINING,2003,1390260.0
5908, OTHER FABRICATED WIRE PRODUCT MANUFACTURING,2001,1392229.0
5909, FARM LABOR CONTRACTORS AND CREW LEADERS,2009,1393701.9
5910, METAL CAN MANUFACTURING,2001,1396008.7
5911, COMMERCIAL FLEXOGRAPHIC PRINTING,2005,1401263.97
5912, COMMERCIAL SCREEN PRINTING,2004,1402097.0
5913, LOCAL MESSENGERS AND LOCAL DELIVERY,2005,1402267.26
5914, DAIRY CATTLE AND MILK PRODUCTION,2004,1402753.99
5915, BOOKS PRINTING,2001,1403387.0
5916," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2008,1405913.91
5917, OTHER SOCIAL ADVOCACY ORGANIZATIONS,2008,1407080.68
5918, ALL OTHER HOME FURNISHINGS STORES,2007,1407383.8299999996
5919," ELECTRICAL APPLIANCE, TELEVISION, AND RADIO SET WHOLESALERS",2002,1411462.0
5920, OTHER ELECTRONIC COMPONENT MANUFACTURING,2001,1414529.0
5921, MOTION PICTURE THEATERS (EXCEPT DRIVE-INS),2007,1415050.0
5922, OPHTHALMIC GOODS MERCHANT WHOLESALERS,2008,1417682.28
5923, DIE-CUT PAPER AND PAPERBOARD OFFICE SUPPLIES MANUFACTURING,2006,1419840.4600000002
5924, ASSISTED LIVING FACILITIES FOR THE ELDERLY,2006,1420989.0
5925, PETROLEUM BULK STATIONS AND TERMINALS,2003,1422919.2
5926, PAINT AND COATING MANUFACTURING,2001,1423007.0
5927, SATELLITE TELECOMMUNICATIONS,2001,1423136.19
5928, PREFABRICATED WOOD BUILDING MANUFACTURING,2004,1424485.89
5929, PRINTED CIRCUIT ASSEMBLY (ELECTRONIC ASSEMBLY) MANUFACTURING,2000,1425000.0
5930, TOBACCO AND TOBACCO PRODUCT MERCHANT WHOLESALERS,2008,1425107.7399999998
5931, ALL OTHER NONMETALLIC MINERAL MINING,2008,1425498.6
5932, OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,2008,1425714.2899999998
5933, MARINAS,2009,1427437.7200000002
5934, DIRECT MAIL ADVERTISING,2003,1431322.68
5935, PHARMACIES AND DRUG STORES,2003,1431431.0
5936, PERIODICAL PUBLISHERS,2001,1432062.3
5937, METAL STAMPING,2008,1432400.5
5938, OTHER MOTION PICTURE AND VIDEO INDUSTRIES,2001,1434023.0
5939, ALL OTHER PETROLEUM AND COAL PRODUCTS MANUFACTURING,2006,1434184.0499999998
5940, DRYWALL AND INSULATION CONTRACTORS,2008,1438546.5800000003
5941, METAL WINDOW AND DOOR MANUFACTURING,2002,1440635.0
5942, CONVENTION AND TRADE SHOW ORGANIZERS,2002,1442000.0
5943, CONSUMER ELECTRONICS REPAIR AND MAINTENANCE,2004,1444988.5299999998
5944, LIQUEFIED PETROLEUM GAS (BOTTLED GAS) DEALERS,2004,1445943.1299999997
5945, WOOD KITCHEN CABINET AND COUNTERTOP MANUFACTURING,2009,1446566.04
5946, APPLIANCE REPAIR AND MAINTENANCE,2003,1448208.0
5947, DIRECTORY AND MAILING LIST PUBLISHERS,2008,1452741.76
5948, MOTOR VEHICLE AIR-CONDITIONING MANUFACTURING,2006,1454279.3000000003
5949, OPHTHALMIC GOODS WHOLESALERS,2006,1455569.49
5950," ROOFING, SIDING, AND INSULATION MATERIAL WHOLESALERS",2006,1456255.0
5951, IRON AND STEEL PIPE AND TUBE MANUFACTURING FROM PURCHASED STEEL,2003,1460077.0
5952, EXECUTIVE OFFICES,2005,1460367.98
5953, HAZARDOUS WASTE TREATMENT AND DISPOSAL,2001,1463074.36
5954, TELEVISION BROADCASTING,2004,1463137.8
5955, MOTOR VEHICLE SUPPLIES AND NEW PARTS MERCHANT WHOLESALERS,2005,1463855.2499999998
5956, MOTOR VEHICLE BODY MANUFACTURING,2001,1464000.0
5957, PAYROLL SERVICES,2003,1464300.0
5958, STRUCTURAL STEEL AND PRECAST CONCRETE CONTRACTORS,2003,1467191.0
5959, MUSICAL INSTRUMENT MANUFACTURING,2006,1467256.7200000004
5960, ALUMINUM EXTRUDED PRODUCT MANUFACTURING,2008,1468336.2799999996
5961, PUMP AND PUMPING EQUIPMENT MANUFACTURING,2004,1469709.2800000003
5962, ALL OTHER MISCELLANEOUS WOOD PRODUCT MANUFACTURING,2002,1469904.39
5963, CAMERA AND PHOTOGRAPHIC SUPPLIES STORES,2004,1470873.2199999997
5964, BUILDING INSPECTION SERVICES,2000,1473190.0
5965, COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION,2005,1476116.51
5966, ALUMINUM EXTRUDED PRODUCT MANUFACTURING,2004,1476642.1500000001
5967, FOREST NURSERIES AND GATHERING OF FOREST PRODUCTS,2004,1476809.8499999999
5968, OTHER CONSTRUCTION MATERIAL MERCHANT WHOLESALERS,2004,1477686.13
5969, CONVENTION AND VISITORS BUREAUS,2005,1480672.28
5970, CAMERA AND PHOTOGRAPHIC SUPPLIES STORES,2008,1486276.3599999996
5971, HOME AND GARDEN EQUIPMENT REPAIR AND MAINTENANCE,2008,1487765.6400000001
5972, PLASTICS BAG MANUFACTURING,2000,1489150.0
5973, MUSICAL GROUPS AND ARTISTS,2006,1490503.0
5974, PENSION FUNDS,2004,1491218.55
5975, PAPERBOARD MILLS,2005,1491757.2300000002
5976, LIMITED-SERVICE RESTAURANTS,2008,1495615.2100000002
5977, NEWS SYNDICATES,2005,1499448.7499999998
5978, BOOK PUBLISHERS,2001,1500000.0
5979, ALL OTHER GENERAL MERCHANDISE STORES,2002,1500000.0
5980," PRERECORDED TAPE, COMPACT DISC, AND RECORD STORES",2001,1500999.0
5981, LANDSCAPE ARCHITECTURAL SERVICES,2002,1502097.0
5982, INVESTMENT BANKING AND SECURITIES DEALING,2002,1505000.0
5983, ALL OTHER LEATHER GOOD MANUFACTURING,2002,1505500.0
5984," HAT, CAP, AND MILLINERY MANUFACTURING",2008,1506899.9400000002
5985, ELECTRONIC CAPACITOR MANUFACTURING,2008,1508314.8800000006
5986, PARKING LOTS AND GARAGES,2001,1512068.0
5987, FARM SUPPLIES MERCHANT WHOLESALERS,2008,1514067.3900000006
5988," WATER, SEWER, AND PIPELINE CONSTRUCTION",2005,1514933.98
5989, PRIVATE MAIL CENTERS,2003,1516307.0
5990, SANITARY PAPER PRODUCT MANUFACTURING,2005,1517380.1400000001
5991, OTHER NONSCHEDULED AIR TRANSPORTATION,2003,1517863.4200000002
5992, REPOSSESSION SERVICES,2008,1518178.11
5993, WELDING AND SOLDERING EQUIPMENT MANUFACTURING,2000,1518830.0
5994, HOME HEALTH EQUIPMENT RENTAL,2002,1519669.23
5995, HOME FURNISHING MERCHANT WHOLESALERS,2005,1520338.1300000001
5996, MANUFACTURED HOME (MOBILE HOME) MANUFACTURING,2003,1521389.0
5997," SCENIC AND SIGHTSEEING TRANSPORTATION, WATER",2005,1521472.23
5998, ENVELOPE MANUFACTURING,2004,1522060.6500000004
5999," PROMOTERS OF PERFORMING ARTS, SPORTS, AND SIMILAR EVENTS WITHOUT FACILITIES",2007,1522203.58
6000, OTHER PERSONAL AND HOUSEHOLD GOODS REPAIR AND MAINTENANCE,2002,1523997.0
6001, INSURANCE AGENCIES AND BROKERAGES,2008,1524545.8900000001
6002, METAL SERVICE CENTERS AND OTHER METAL MERCHANT WHOLESALERS,2005,1528771.2100000002
6003, PAGING,2005,1531655.75
6004, FARM MANAGEMENT SERVICES,2007,1535577.62
6005, CUSTOM COMPOUNDING OF PURCHASED RESINS,2006,1535614.0
6006, NEW SINGLE-FAMILY HOUSING CONSTRUCTION (EXCEPT FOR-SALE BUILDERS),2003,1538764.25
6007, HORSES AND OTHER EQUINE PRODUCTION,2006,1538860.12
6008, PHARMACIES AND DRUG STORES,2002,1539219.2
6009, SPORTS AND RECREATION INSTRUCTION,2002,1540000.0
6010, INDUSTRIAL MOLD MANUFACTURING,2008,1540469.0
6011, INDUSTRIAL DESIGN SERVICES,2006,1542231.0
6012, VEHICULAR LIGHTING EQUIPMENT MANUFACTURING,2005,1544730.5
6013, COMPUTER TRAINING,2000,1549463.42
6014, FLAVORING SYRUP AND CONCENTRATE MANUFACTURING,2006,1550705.68
6015," SEWING, NEEDLEWORK, AND PIECE GOODS STORES",2007,1551043.7599999998
6016, OTHER DEPOSITORY CREDIT INTERMEDIATION,2003,1552500.0
6017, BOOK STORES,2006,1552834.7299999997
6018, WRECKING AND DEMOLITION CONTRACTORS,2004,1553407.5299999998
6019, ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,2004,1554432.0599999996
6020, NONRESIDENTIAL PROPERTY MANAGERS,2004,1557028.16
6021, CABLE AND OTHER PROGRAM DISTRIBUTION,2008,1559963.6199999999
6022, GENERAL RENTAL CENTERS,2004,1560304.0999999999
6023," BLANKBOOK, LOOSELEAF BINDERS, AND DEVICES MANUFACTURING",2006,1560405.349999999
6024, PAGING,2003,1562021.1099999999
6025, TEXTILE AND FABRIC FINISHING (EXCEPT BROADWOVEN FABRIC) MILLS,2004,1562696.5699999996
6026, PRIMARY ALUMINUM PRODUCTION,2008,1563390.21
6027, OFFICE EQUIPMENT WHOLESALERS,2004,1563494.6300000006
6028, CERAMIC WALL AND FLOOR TILE MANUFACTURING,2007,1566567.5699999996
6029," PAINT, VARNISH, AND SUPPLIES MERCHANT WHOLESALERS",2008,1567644.7199999997
6030, HISTORICAL SITES,2002,1569000.0
6031, ORNAMENTAL AND ARCHITECTURAL METAL WORK MANUFACTURING,2004,1570157.85
6032, ADMINISTRATION OF VETERANS' AFFAIRS,2009,1570705.53
6033, BITUMINOUS COAL AND LIGNITE SURFACE MINING,2005,1571663.46
6034, CABLE AND OTHER PROGRAM DISTRIBUTION,2004,1571980.92
6035, AUTOMOTIVE PARTS AND ACCESSORIES STORES,2005,1572376.4299999997
6036, LIME MANUFACTURING,2006,1573600.8
6037, FLUID POWER PUMP AND MOTOR MANUFACTURING,2006,1574339.2400000002
6038, ALL OTHER MISCELLANEOUS ELECTRICAL EQUIPMENT AND COMPONENT MANUFACTURING,2000,1575000.0
6039, PAPER INDUSTRY MACHINERY MANUFACTURING,2009,1576656.0099999998
6040, TRADEBINDING AND RELATED WORK,2009,1578448.8300000003
6041, PRIMARY SMELTING AND REFINING OF NONFERROUS METAL (EXCEPT COPPER AND ALUMINUM),2003,1578934.9999999998
6042, IRON AND STEEL FORGING,2004,1581442.2399999998
6043, BEEF CATTLE RANCHING AND FARMING,2009,1582181.6199999996
6044, LIME MANUFACTURING,2007,1582186.0
6045," HAT, CAP, AND MILLINERY MANUFACTURING",2006,1582950.4799999997
6046, MACHINE TOOL (METAL CUTTING TYPES) MANUFACTURING,2004,1583315.2899999998
6047, DAIRY PRODUCT (EXCEPT DRIED OR CANNED) WHOLESALERS,2004,1583960.6099999999
6048, INDUSTRIAL MACHINERY AND EQUIPMENT WHOLESALERS,2004,1586542.2399999998
6049, TIRE RETREADING,2002,1586665.0
6050, HOUSEHOLD VACUUM CLEANER MANUFACTURING,2007,1587720.1799999964
6051, FREIGHT TRANSPORTATION ARRANGEMENT,2004,1589719.5999999999
6052, SANITARY PAPER PRODUCT MANUFACTURING,2002,1594170.0
6053, COMMUNITY FOOD SERVICES,2005,1596046.88
6054, REGULATION AND ADMINISTRATION OF TRANSPORTATION PROGRAMS,2004,1597360.95
6055, CONVENTION AND TRADE SHOW ORGANIZERS,2003,1597378.8
6056, SPECIAL NEEDS TRANSPORTATION,2001,1600000.0
6057, LABOR UNIONS AND SIMILAR LABOR ORGANIZATIONS,2006,1605273.13
6058, DRAFTING SERVICES,2004,1605306.9900000002
6059, COASTAL AND GREAT LAKES FREIGHT TRANSPORTATION,2006,1606602.44
6060, OIL AND GAS PIPELINE AND RELATED STRUCTURES CONSTRUCTION,2005,1610603.47
6061, PACKAGED FROZEN FOOD MERCHANT WHOLESALERS,2005,1612180.9999999998
6062, ALL OTHER TRANSPORTATION EQUIPMENT MANUFACTURING,2001,1613159.0
6063, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2007,1614310.2500000002
6064, TIMBER TRACT OPERATIONS,2005,1618808.22
6065, SOYBEAN FARMING,2005,1622699.73
6066, INDUSTRIAL SUPPLIES WHOLESALERS,2002,1624000.0
6067, FINFISH FISHING,2009,1625431.7000000002
6068, PLUMBING FIXTURE FITTING AND TRIM MANUFACTURING,2005,1625451.8199999982
6069, NONFOLDING SANITARY FOOD CONTAINER MANUFACTURING,2006,1625578.8500000003
6070, TAXI SERVICE,2008,1627172.4000000001
6071, INTERNET PUBLISHING AND BROADCASTING,2008,1628605.4499999997
6072, FARM MACHINERY AND EQUIPMENT MANUFACTURING,2004,1629358.05
6073, TRUCK TRAILER MANUFACTURING,2002,1630000.0
6074, SURFACE-COATED PAPERBOARD MANUFACTURING,2006,1630836.0
6075," JEWELRY, WATCH, PRECIOUS STONE, AND PRECIOUS METAL MERCHANT WHOLESALERS",2005,1637735.5900000008
6076, SPORTING GOODS STORES,2005,1639125.9499999997
6077, DAIRY CATTLE AND MILK PRODUCTION,2005,1639249.8
6078, UNCLASSIFIED ESTABLISHMENTS,2004,1640624.9300000002
6079, INDUSTRIAL MOLD MANUFACTURING,2003,1640749.0
6080, DAIRY PRODUCT (EXCEPT DRIED OR CANNED) MERCHANT WHOLESALERS,2004,1641847.3199999998
6081, JANITORIAL SERVICES,2004,1642029.23
6082, ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES,2004,1642056.8300000003
6083, OTHER SERVICES RELATED TO ADVERTISING,2005,1643525.71
6084, HOME CENTERS,2004,1644412.5200000003
6085, NATURE PARKS AND OTHER SIMILAR INSTITUTIONS,2009,1646466.3599999999
6086, OTHER HOUSEHOLD TEXTILE PRODUCT MILLS,2008,1647588.1500000006
6087, BLOOD AND ORGAN BANKS,2001,1647870.0
6088, LINE-HAUL RAILROADS,2007,1649159.56
6089," ROOFING, SIDING, AND SHEET METAL CONTRACTORS",2005,1649519.11
6090, SOLID WASTE COMBUSTORS AND INCINERATORS,2004,1649522.9
6091, CRUSHED AND BROKEN GRANITE MINING AND QUARRYING,2006,1649789.3800000001
6092, SYNTHETIC RUBBER MANUFACTURING,2008,1650433.5
6093, OTHER NONHAZARDOUS WASTE TREATMENT AND DISPOSAL,2001,1651024.2199999997
6094, OTHER TELECOMMUNICATIONS,2000,1652155.0
6095, SEMICONDUCTOR MACHINERY MANUFACTURING,2008,1652339.17
6096, BOOKS PRINTING,2002,1653645.71
6097, TRAVEL AGENCIES,2001,1658144.5
6098, MEN'S AND BOYS' CUT AND SEW OTHER OUTERWEAR MANUFACTURING,2002,1659579.44
6099, NEW HOUSING FOR-SALE BUILDERS,2009,1660670.76
6100, SPICE AND EXTRACT MANUFACTURING,2003,1663689.86
6101, OTHER NONSCHEDULED AIR TRANSPORTATION,2004,1663854.1200000003
6102, SEMICONDUCTOR AND RELATED DEVICE MANUFACTURING,2005,1664117.4400000004
6103, LESSORS OF NONFINANCIAL INTANGIBLE ASSETS (EXCEPT COPYRIGHTED WORKS),2007,1664416.2
6104," ROOFING, SIDING, AND SHEET METAL CONTRACTORS",2009,1664527.02
6105, WOOD WINDOW AND DOOR MANUFACTURING,2000,1670000.0
6106, FULL-SERVICE RESTAURANTS,2008,1671777.79
6107, MEN'S AND BOYS' CUT AND SEW APPAREL CONTRACTORS,2004,1672375.0399999998
6108," WATER, SEWER, AND PIPELINE CONSTRUCTION",2006,1674556.07
6109, ELECTRONIC CAPACITOR MANUFACTURING,2003,1674821.0
6110, CABLE NETWORKS,2007,1675527.29
6111," BLANKBOOK, LOOSELEAF BINDERS, AND DEVICES MANUFACTURING",2004,1677217.5399999998
6112, WOOD PRESERVATION,2006,1677284.26
6113, HOUSEHOLD LAUNDRY EQUIPMENT MANUFACTURING,2004,1677857.92
6114, ADMINISTRATION OF CONSERVATION PROGRAMS,2008,1678309.12
6115, OTHER MISCELLANEOUS DURABLE GOODS WHOLESALERS,2004,1679283.7599999998
6116, OTHER SPECIALIZED DESIGN SERVICES,2001,1679650.0
6117, BIOLOGICAL PRODUCT (EXCEPT DIAGNOSTIC) MANUFACTURING,2001,1682000.0
6118, INDUSTRIAL MACHINERY AND EQUIPMENT WHOLESALERS,2002,1684000.0
6119, RECORD PRODUCTION,2001,1686882.0
6120," MOTORCYCLE, BICYCLE, AND PARTS MANUFACTURING",2006,1689454.5399999993
6121, HAY FARMING,2004,1690189.19
6122, CEMENT MANUFACTURING,2002,1692091.45
6123," LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING",2004,1692939.8
6124, TELEVISION BROADCASTING,2008,1693839.45
6125, ALL OTHER NONMETALLIC MINERAL MINING,2006,1695110.1199999999
6126, LESSORS OF MINIWAREHOUSES AND SELF-STORAGE UNITS,2008,1695614.8499999996
6127, ALKALIES AND CHLORINE MANUFACTURING,2007,1695707.56
6128, OTHER ORDNANCE AND ACCESSORIES MANUFACTURING,2004,1696657.91
6129, FINFISH FARMING AND FISH HATCHERIES,2009,1697265.3800000001
6130, TEXTILE MACHINERY MANUFACTURING,2006,1698925.25
6131, ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES),2001,1700000.0
6132, PRINTING MACHINERY AND EQUIPMENT MANUFACTURING,2001,1704546.6
6133, NEWSPRINT MILLS,2006,1707496.2900000003
6134, INDUSTRIAL AND PERSONAL SERVICE PAPER MERCHANT WHOLESALERS,2006,1707915.8899999992
6135, DENTAL LABORATORIES,2008,1708062.8899999994
6136," STATIONERY, TABLET, AND RELATED PRODUCT MANUFACTURING",2005,1712930.2000000016
6137, SUPPORT ACTIVITIES FOR NONMETALLIC MINERALS (EXCEPT FUELS),2007,1713448.27
6138, ADMINISTRATION OF AIR AND WATER RESOURCE AND SOLID WASTE MANAGEMENT PROGRAMS,2004,1714364.44
6139, COMMERCIAL AND INSTITUTIONAL BUILDING CONSTRUCTION,2003,1714900.0
6140, SEMICONDUCTOR MACHINERY MANUFACTURING,2004,1715755.54
6141, CONSTRUCTION SAND AND GRAVEL MINING,2000,1719000.0
6142," INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING",2002,1719169.0
6143, NITROGENOUS FERTILIZER MANUFACTURING,2009,1722527.57
6144, NONWOVEN FABRIC MILLS,2006,1724581.649999999
6145, OFFICES OF PODIATRISTS,2009,1725335.2
6146, TILE AND TERRAZZO CONTRACTORS,2008,1725644.82
6147, FOOTWEAR MERCHANT WHOLESALERS,2006,1729147.1500000004
6148, RAILROAD ROLLING STOCK MANUFACTURING,2005,1732080.0
6149, COATED AND LAMINATED PACKAGING PAPER AND PLASTICS FILM MANUFACTURING,2005,1732256.18
6150, FLUID POWER PUMP AND MOTOR MANUFACTURING,2008,1732311.1899999997
6151, NONCELLULOSIC ORGANIC FIBER MANUFACTURING,2009,1732774.73
6152, OTHER ENGINE EQUIPMENT MANUFACTURING,2004,1733990.3500000006
6153," NURSERY, GARDEN CENTER, AND FARM SUPPLY STORES",2006,1734141.4699999997
6154, AUTOMOTIVE TRANSMISSION REPAIR,2002,1734600.0
6155, DRY PEA AND BEAN FARMING,2007,1734727.13
6156," RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES",2004,1735670.0
6157, RESIDENTIAL MENTAL HEALTH AND SUBSTANCE ABUSE FACILITIES,2008,1737639.4000000004
6158, OTHER DEPOSITORY CREDIT INTERMEDIATION,2005,1744947.8499999999
6159, TIMBER TRACT OPERATIONS,2009,1747754.2600000002
6160, POLISH AND OTHER SANITATION GOOD MANUFACTURING,2002,1750001.0
6161, ALL OTHER TRAVEL ARRANGEMENT AND RESERVATION SERVICES,2003,1751080.45
